id,model_score,model_risk_grade
78578162,543,B
75838325,531,D
88777459,514,F
71877091,533,D
38465388,506,F
43965208,498,G
61982429,501,G
59219264,493,G
132315575,536,C
122337989,574,A
48755101,526,D
69564848,529,D
69336900,532,D
103737432,531,D
93546549,519,E
38292138,513,F
46705853,524,D
60862572,528,D
73221410,549,B
65794228,532,D
63509259,531,D
98867775,537,C
63389441,519,E
120106977,541,C
50486418,504,G
57146186,550,B
118317347,537,C
40257335,527,D
63474222,550,B
40443522,555,A
68704719,517,E
50104452,526,D
102563288,517,E
86642712,518,E
44553638,513,F
85067211,528,D
74614139,531,D
95666911,534,C
107695622,501,G
38635817,561,A
69087032,517,E
80648781,558,A
75059881,528,D
74616560,518,E
61430820,535,C
94444453,543,B
46356392,506,F
68342097,525,D
59173177,512,F
68505320,513,F
38515918,549,B
67447412,543,B
48726008,497,G
75768650,566,A
78448800,551,B
72645194,531,D
85470986,520,E
52456495,523,E
55422473,530,D
135083172,528,D
72755627,490,G
59130701,527,D
137977499,544,B
112034596,530,D
40531638,518,E
94429870,546,B
119958802,555,A
59749366,546,B
58583954,517,E
50435432,541,C
51357293,554,B
57803764,548,B
46417585,515,E
102543990,551,B
63185977,523,E
45694424,512,F
127583202,512,F
92309621,508,F
121433632,508,F
68568425,528,D
94308179,530,D
137085776,551,B
40502531,529,D
54057490,525,D
110661859,524,D
140428819,523,E
85096800,517,E
39739322,524,D
62439464,500,G
133934371,556,A
77519438,514,F
96564715,544,B
74955580,552,B
70081422,543,B
68445172,503,G
60706094,528,D
86101482,539,C
65685632,524,D
39640552,507,F
123003345,500,G
58832202,497,G
43044287,513,F
76423212,525,D
62126120,518,E
60245637,525,D
63334750,550,B
43105768,510,F
38647908,538,C
65954309,539,C
89935790,517,E
131187219,513,F
134419991,520,E
52669266,501,G
88939262,555,A
105363582,553,B
56131880,514,F
66641890,528,D
40097429,519,E
119837648,548,B
98877694,524,D
44279267,512,F
129558443,512,F
71622608,522,E
87122628,520,E
85208666,524,D
60811668,550,B
47169198,524,D
96784380,526,D
55899131,526,D
70562055,529,D
74212184,518,E
40796792,543,B
121723207,544,B
77391020,527,D
131969600,510,F
107050062,546,B
40542247,494,G
46674990,533,D
42444252,518,E
127262476,537,C
73935634,515,E
119417176,530,D
91329294,530,D
38700071,503,G
71061878,534,C
113427888,522,E
127194033,526,D
108679225,548,B
113485565,510,F
108875259,560,A
71857100,556,A
72693274,531,D
124964491,524,D
137587937,522,E
42344281,523,E
38658530,496,G
61548829,524,D
90235226,538,C
65726676,503,G
38505597,489,G
70123133,517,E
129072048,496,G
102195221,508,F
65797166,514,F
88877433,542,C
114949280,523,E
76143481,491,G
124873532,546,B
73630198,531,D
57723472,541,C
61374013,521,E
102904697,510,F
42473731,534,C
48011128,531,D
68488874,491,G
125881224,534,C
67435219,512,F
85746874,527,D
73579285,554,B
90171404,523,E
79001562,537,C
93752954,539,C
65653745,504,G
131163701,542,C
99936084,541,C
61492018,558,A
80648899,528,D
60647533,554,B
60910726,522,E
120921415,524,D
54147258,519,E
49613598,529,D
96874083,537,C
120230158,519,E
61612176,551,B
70054378,533,D
124859392,527,D
65837085,528,D
122323818,508,F
118620631,539,C
48746362,547,B
59372231,518,E
116872266,533,D
132526974,526,D
118691429,519,E
63504696,531,D
112219519,505,F
86892528,536,C
36802551,542,C
66610322,527,D
86011852,542,C
81394528,523,E
110601655,504,G
46805268,522,E
68694773,537,C
79905511,505,F
80660252,562,A
40962111,530,D
70874638,514,F
83798928,528,D
57217244,512,F
67377965,552,B
85226220,560,A
102056948,570,A
40432060,505,F
137789226,542,C
77389189,512,F
61483393,539,C
39681002,520,E
125363797,533,D
63495236,541,C
57294436,516,E
73271197,507,F
112872549,522,E
41149277,537,C
76362430,536,C
39539169,499,G
46661955,519,E
86552312,537,C
117009601,514,F
55280110,522,E
96926255,561,A
40127982,551,B
96084340,546,B
58953149,521,E
65652207,544,B
94305290,544,B
105914065,544,B
54393740,506,F
48275702,556,A
99984695,553,B
54738338,538,C
51066538,541,C
88155951,521,E
82237580,514,F
88225404,518,E
100095683,504,G
66220877,526,D
114510812,553,B
59311382,529,D
65752195,532,D
55491541,510,F
98094597,513,F
50233359,511,F
60923913,498,G
67818425,503,G
63386477,525,D
84543261,528,D
40989780,559,A
104339289,551,B
38699667,536,C
113062868,567,A
65614863,515,E
54344595,536,C
44905215,516,E
63438590,517,E
43236096,534,C
141959090,508,F
141534813,503,G
114387617,550,B
70272281,527,D
60375588,525,D
76578855,502,G
46634303,529,D
97952312,503,G
74896402,508,F
131936292,562,A
65160351,556,A
76242564,540,C
119198757,533,D
55554472,520,E
125087828,556,A
60655244,525,D
73703678,511,F
58633082,520,E
70935600,505,F
45334647,527,D
48584712,563,A
46417157,516,E
87444500,545,B
68864047,520,E
78839245,529,D
68711352,512,F
105223142,519,E
50003720,496,G
46347829,546,B
38536227,510,F
76143985,545,B
51005889,517,E
56290269,525,D
76292701,510,F
96535430,549,B
49493596,532,D
44966227,506,F
75690907,533,D
53091126,544,B
40951429,505,F
77418113,542,C
61992310,503,G
92850474,536,C
103698181,575,A
41142849,529,D
55798730,496,G
130331602,532,D
95112574,520,E
122205809,543,B
84383389,528,D
61438450,533,D
50133698,508,F
113338210,499,G
43879419,527,D
46836588,538,C
63359403,519,E
40402535,545,B
55202283,534,C
69554212,554,B
125117740,559,A
101811434,533,D
103637718,500,G
112038320,514,F
131934643,544,B
98137681,531,D
50657249,494,G
68354357,529,D
57548487,508,F
90075143,541,C
97082816,515,E
106560113,545,B
95351000,527,D
99577561,512,F
85331379,517,E
46809244,522,E
128951249,515,E
13037610,520,E
96221525,522,E
68503636,535,C
54444101,524,D
73580203,529,D
79683070,565,A
104142421,534,C
47270202,523,E
97437698,556,A
109990119,537,C
95157030,534,C
132252569,529,D
76438424,514,F
45704274,519,E
50517211,537,C
59561904,541,C
88876833,490,G
63641408,499,G
49307589,510,F
70511787,533,D
70813314,561,A
69772367,547,B
121050949,506,F
51456844,504,G
91576410,517,E
49068101,526,D
121792341,555,A
41149924,546,B
82151148,539,C
77258943,555,A
94422142,523,E
77406706,531,D
65705151,508,F
119218406,538,C
43004197,564,A
115489529,532,D
53644499,536,C
74775649,561,A
67467481,527,D
96849483,516,E
135345859,534,C
102594439,549,B
121913865,507,F
88759142,544,B
46428462,526,D
96484619,516,E
22752751,523,E
56562350,530,D
126124019,534,C
91467149,511,F
43659339,545,B
129420510,532,D
55089244,521,E
46457033,514,F
68567579,519,E
132052344,541,C
68885551,547,B
60476231,525,D
39249227,502,G
94338811,529,D
59473084,540,C
77078406,527,D
63927190,510,F
118552293,548,B
112500696,537,C
106798873,556,A
369187,529,D
65392234,490,G
103212742,537,C
73765600,531,D
68467137,542,C
94395042,535,C
39390419,521,E
96645469,535,C
39419730,532,D
77615226,530,D
65634303,490,G
74924703,533,D
95206821,512,F
70041261,525,D
111406289,546,B
84130716,516,E
92587946,509,F
63468771,509,F
86553164,497,G
97212559,533,D
100357526,525,D
66455757,505,F
84254345,507,F
72103115,531,D
96909347,522,E
56077245,501,G
73638435,567,A
73936301,523,E
67838596,538,C
84987235,533,D
115070879,552,B
97405695,501,G
67185182,509,F
71062589,554,B
46610577,531,D
59769509,521,E
65442693,523,E
70856556,506,F
108044608,541,C
127476492,544,B
77061142,537,C
41970591,525,D
93873202,515,E
60881395,523,E
91172279,539,C
55239160,507,F
96536952,519,E
76578585,530,D
117269402,542,C
109655513,521,E
61521797,515,E
60781241,525,D
46766301,504,G
62654859,493,G
79103597,534,C
67829289,517,E
93379314,515,E
119356011,544,B
40715636,507,F
125391143,522,E
96915088,523,E
40432035,504,G
96910265,550,B
51436874,500,G
61500029,522,E
70282869,521,E
52748400,516,E
76261742,516,E
111104905,520,E
57294987,552,B
88046360,522,E
15681500,512,F
43914394,543,B
60696352,504,G
111777197,557,A
92561838,522,E
122981355,531,D
107519749,502,G
71683229,529,D
73559693,510,F
37948433,529,D
46446673,563,A
88421864,530,D
72545592,564,A
88332034,516,E
125471600,551,B
77387379,520,E
68731649,557,A
41830780,516,E
63823128,514,F
44046705,538,C
74724534,498,G
43749188,535,C
40746393,521,E
93157624,511,F
96786435,511,F
74702840,517,E
75360340,524,D
132671161,515,E
42955000,527,D
130805651,496,G
63909219,561,A
39722488,505,F
42274838,512,F
42944377,513,F
117967855,505,F
64047300,499,G
115715710,533,D
52446262,544,B
57814339,522,E
40352529,533,D
97863652,505,F
51977975,495,G
68407277,545,B
90175790,527,D
54127448,535,C
63987468,516,E
136170223,520,E
145270999,526,D
88026295,502,G
111732629,507,F
102658228,557,A
92174602,501,G
71755285,528,D
117198257,520,E
125889694,509,F
48171641,519,E
98845288,536,C
49177131,504,G
65954165,529,D
38560127,525,D
57852676,525,D
121742294,534,C
84134176,529,D
78228163,532,D
135874894,505,F
61501479,537,C
72214313,560,A
79101873,511,F
69266555,513,F
65763869,559,A
64028574,524,D
74604408,501,G
142881166,530,D
91357870,526,D
115414182,517,E
65894901,531,D
63304271,533,D
129255155,538,C
75517963,539,C
101524715,551,B
96918758,533,D
116523702,502,G
52496544,504,G
80570295,523,E
56714164,522,E
69525000,518,E
56230142,529,D
91092391,535,C
70891615,514,F
84274941,548,B
111812582,514,F
43399149,518,E
119695189,530,D
125104872,512,F
96816076,512,F
80620847,510,F
46662353,529,D
37978436,530,D
89894991,544,B
60495286,514,F
88074471,552,B
38435852,538,C
102322667,513,F
120051028,537,C
65683669,507,F
96920434,546,B
118913210,520,E
92174737,547,B
81861205,534,C
87114135,500,G
65262627,529,D
66455873,535,C
117913920,504,G
86935786,509,F
73620405,565,A
46662167,524,D
60185899,552,B
61429915,535,C
106949572,576,A
92747815,534,C
45515385,505,F
41072029,514,F
121254618,511,F
56964276,523,E
65272950,521,E
68498077,513,F
49925445,526,D
69573413,550,B
65077807,552,B
39701179,518,E
39591068,521,E
70632480,507,F
122983364,530,D
107570502,524,D
110343031,533,D
39680683,544,B
103941769,511,F
78328714,530,D
61348220,521,E
72605157,492,G
68465980,530,D
99626980,500,G
94300282,502,G
41012120,503,G
52038169,553,B
95373589,494,G
134705412,504,G
84633815,496,G
111316752,533,D
72003619,558,A
131495999,540,C
93604650,548,B
77390329,515,E
48614458,544,B
108769949,509,F
88685266,521,E
61352707,542,C
44756749,504,G
78021693,527,D
127039397,565,A
77527238,519,E
74934547,519,E
95217146,568,A
70082700,528,D
43306136,494,G
96330082,539,C
77230785,548,B
70752299,482,G
73398169,524,D
106501677,535,C
125688947,555,A
95923443,532,D
89001030,542,C
85705738,542,C
88900096,522,E
52249218,536,C
125122444,519,E
141628516,559,A
61330696,524,D
67256882,533,D
63357941,520,E
21191487,533,D
63468966,528,D
41111794,487,G
90119179,524,D
122192642,518,E
88503790,503,G
69697536,533,D
55947459,504,G
81468255,517,E
94061346,529,D
64711563,527,D
57064409,566,A
115068605,582,A
61529225,521,E
72764012,519,E
116684441,540,C
112032353,540,C
74231245,534,C
38575177,491,G
65634955,522,E
91598130,525,D
50104167,536,C
66096306,555,A
119355231,504,G
77448675,503,G
108224341,499,G
128117466,552,B
102794555,506,F
65677196,541,C
77775736,526,D
38371941,495,G
54523524,519,E
66085865,551,B
54889191,558,A
65305035,544,B
55380213,538,C
95262373,527,D
137861005,561,A
77149751,517,E
101981375,542,C
131185311,528,D
87804445,532,D
77071678,534,C
38507839,524,D
73904548,510,F
54868516,518,E
66432431,527,D
115361842,541,C
52077851,504,G
66464096,538,C
98387323,536,C
55970798,521,E
78730950,529,D
49865402,514,F
37691360,512,F
76074182,514,F
50263471,538,C
65464326,548,B
71797050,543,B
115082518,525,D
113877483,544,B
50253817,552,B
125488188,511,F
93082141,544,B
70630826,539,C
95129002,513,F
52056725,539,C
96737737,506,F
133799828,508,F
71051818,544,B
85512498,514,F
85116833,522,E
120020551,501,G
128114955,553,B
77179905,549,B
111742567,530,D
79795951,561,A
88954677,532,D
104054312,537,C
95357978,501,G
79410750,536,C
56118910,504,G
56050299,504,G
65130065,549,B
55422213,532,D
51786375,527,D
92045506,497,G
43296380,521,E
56141269,530,D
39877741,525,D
69892624,557,A
69071178,545,B
40287195,510,F
58321019,514,F
68302266,520,E
55081206,537,C
96659452,509,F
80749711,530,D
111845832,517,E
67206649,543,B
48536287,505,F
83725889,526,D
40921037,493,G
38342446,493,G
111053291,492,G
73754081,518,E
122985467,532,D
84536366,527,D
42463524,545,B
56131072,505,F
50789355,547,B
44005627,549,B
72574721,533,D
109645001,518,E
60980206,531,D
75330540,498,G
95138286,549,B
113023266,540,C
95927421,538,C
132363611,527,D
119695036,536,C
94433479,532,D
43135734,533,D
78081327,516,E
84655042,544,B
38468087,543,B
114140517,550,B
96843627,539,C
104073156,565,A
42343895,532,D
102443410,521,E
70210424,523,E
81018287,536,C
65343511,508,F
79551404,523,E
124822451,521,E
119215415,501,G
94205559,538,C
99480141,523,E
91691605,523,E
86643084,536,C
109005399,519,E
59170099,514,F
68568737,527,D
43924438,512,F
99240428,512,F
108146088,499,G
77576532,538,C
90413358,540,C
60606571,521,E
43215428,501,G
44935684,552,B
76752613,531,D
78639419,542,C
46746472,519,E
60385631,534,C
46600904,532,D
50579236,564,A
72562274,538,C
61453933,541,C
57084344,521,E
90055452,535,C
62187023,497,G
60861418,514,F
87205449,528,D
71986638,514,F
104321627,557,A
75932341,546,B
71419918,525,D
53794326,538,C
66442697,502,G
71866152,564,A
42753399,513,F
79042563,495,G
77048701,532,D
104050634,541,C
57852679,549,B
41991438,516,E
73599680,577,A
43967004,496,G
42354261,522,E
93809185,527,D
88998939,515,E
92215409,524,D
60871217,532,D
40380542,517,E
55269046,503,G
51055267,511,F
79134805,521,E
79144955,532,D
71837261,518,E
128228362,531,D
63495087,523,E
143262836,547,B
96855597,544,B
130611188,541,C
66614878,538,C
67858596,545,B
56051745,532,D
86944732,507,F
95695554,537,C
68683675,506,F
37791534,516,E
113842300,555,A
55990340,548,B
121919772,528,D
50323680,551,B
39572663,505,F
86916216,513,F
68378220,554,B
51966167,528,D
65784027,522,E
51466660,548,B
91587812,520,E
46645474,572,A
40961255,527,D
73924699,513,F
90365119,505,F
128150272,513,F
112597402,575,A
54314535,571,A
55341885,526,D
88812615,532,D
38614889,517,E
85321128,541,C
122969293,523,E
74503742,511,F
38616186,524,D
46714536,518,E
131297839,507,F
104335290,528,D
51408627,503,G
128008842,529,D
68418568,520,E
123066306,512,F
88886846,574,A
38546235,533,D
130837782,515,E
77171099,540,C
82237617,524,D
80628173,513,F
126593538,524,D
79711970,584,A
108974786,533,D
66064481,502,G
78359115,543,B
78669736,513,F
51996771,526,D
107175599,523,E
49533816,505,F
126957296,517,E
126246668,545,B
61391687,531,D
93688855,524,D
53654622,517,E
62590120,568,A
43275531,521,E
77318660,507,F
59169454,514,F
85732117,543,B
73345168,548,B
126379802,554,B
71025834,492,G
96205808,538,C
74533081,538,C
40384411,536,C
63889012,531,D
72742582,522,E
100006378,516,E
78439572,514,F
55120730,515,E
131496065,553,B
46527741,503,G
68292881,518,E
55544411,531,D
55492597,543,B
74754649,575,A
81434001,545,B
62136602,529,D
66595687,556,A
74221438,507,F
66025785,517,E
63877677,518,E
46743745,534,C
124850845,526,D
88856635,548,B
69226876,513,F
51867591,541,C
78518291,534,C
63326434,531,D
40989670,532,D
120944840,534,C
49237413,524,D
54323323,569,A
134539992,552,B
40876899,507,F
44543754,518,E
41226874,505,F
124809058,558,A
93910596,530,D
74711569,513,F
76192942,489,G
89996160,505,F
40461477,525,D
126379371,518,E
55991508,502,G
67175248,508,F
58943562,545,B
76323505,529,D
99340684,513,F
13707394,511,F
42374235,494,G
58643533,563,A
134919944,528,D
64959364,556,A
80528843,515,E
48764853,523,E
102165958,515,E
100075892,509,F
51205518,527,D
88990445,546,B
98728961,536,C
71057287,520,E
79340395,527,D
111166116,528,D
65130216,520,E
57695182,528,D
110023870,544,B
84546666,533,D
113024313,527,D
107639028,483,G
116880806,531,D
74621804,527,D
126279861,508,F
80590765,523,E
46497421,512,F
53464415,546,B
76383035,506,F
63918724,529,D
69932653,556,A
95715189,532,D
125042050,531,D
55767320,546,B
61509505,521,E
70825150,505,F
68833843,552,B
88135229,501,G
63404678,534,C
76436902,515,E
61323900,585,A
68202773,498,G
40352960,502,G
74504345,512,F
65763020,536,C
60246248,533,D
129255509,560,A
88075494,489,G
54638616,499,G
61464655,531,D
94079612,550,B
60763361,521,E
53584664,538,C
51836149,544,B
107619807,541,C
44056240,523,E
55188189,510,F
67948350,557,A
66502405,531,D
96220240,500,G
50054341,511,F
59251741,557,A
59422441,525,D
38535067,525,D
87123158,502,G
75120527,578,A
108521928,541,C
63330437,535,C
73411174,542,C
58430903,541,C
42944170,534,C
51085152,513,F
60812319,516,E
77240214,544,B
96760878,527,D
84770098,533,D
60800431,542,C
119258078,525,D
83849152,539,C
83902397,525,D
80558834,530,D
60915296,543,B
57804776,541,C
59251506,533,D
119414655,523,E
82151156,531,D
49913257,539,C
118049328,513,F
137445072,530,D
74496762,519,E
59281685,536,C
63978564,494,G
125056586,551,B
38427725,522,E
43799742,505,F
39369133,552,B
40480364,521,E
83790645,497,G
46836664,560,A
71602252,495,G
71063721,520,E
64160754,516,E
65383341,569,A
124954535,558,A
54393502,580,A
71786757,529,D
68543498,534,C
71562512,527,D
66493747,512,F
53454985,519,E
60950530,540,C
72734989,545,B
90905328,539,C
52396223,544,B
74553183,512,F
76261954,518,E
115229846,555,A
74201527,564,A
48140669,540,C
100165703,536,C
46848595,554,B
60466503,552,B
91030309,517,E
54323620,555,A
85450316,551,B
131487169,540,C
60406958,520,E
110417565,563,A
96675414,525,D
80579208,524,D
84676588,503,G
96839828,521,E
96756384,544,B
60901555,527,D
77556093,568,A
78568142,528,D
75778868,518,E
60951367,508,F
67307396,495,G
59069345,533,D
130425278,519,E
59089820,515,E
62052367,521,E
73538567,513,F
51836442,516,E
47068300,527,D
83488153,523,E
38607263,532,D
75689913,562,A
60535971,500,G
51948526,525,D
68851383,513,F
59339691,534,C
60791454,534,C
84535626,505,F
95323972,489,G
90408983,517,E
40470503,503,G
87963073,522,E
111112924,514,F
73824301,512,F
54688333,508,F
77555380,534,C
65344804,511,F
38509759,516,E
61490584,516,E
114154776,518,E
49803614,509,F
73813982,500,G
41790290,521,E
57144298,552,B
109329003,523,E
80528328,518,E
23603565,539,C
94332288,546,B
86903106,535,C
74845067,558,A
46671239,506,F
43265206,548,B
69583891,494,G
53554679,565,A
60617074,514,F
40432731,521,E
95865994,550,B
116861186,569,A
65831169,543,B
88253083,513,F
59242575,505,F
40483394,500,G
125727485,520,E
46095313,521,E
63396930,511,F
74515277,546,B
112035834,556,A
81910348,504,G
74585566,503,G
97468013,533,D
116798191,494,G
43799961,522,E
77379695,569,A
64802620,537,C
88935736,557,A
97689695,532,D
77585426,523,E
54101458,536,C
73945175,490,G
78994702,504,G
63387226,514,F
60820222,526,D
47230141,540,C
76003628,521,E
115074797,545,B
75189474,525,D
43739689,515,E
39460481,517,E
38362584,534,C
58071607,566,A
60565125,550,B
117019024,527,D
61408401,515,E
58752117,525,D
80015112,511,F
81150152,525,D
93584858,506,F
104142575,514,F
74071681,511,F
73550239,517,E
71430010,520,E
111641593,558,A
71825646,531,D
